id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label
6014,2 (1K-2K),skoda,2002,234461,68,hatchback,grijs,benzine,Handgeschakeld,4,0,1397,1040,16,162,5,72,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6015,3 (2K-5K),opel,2003,225892,101,mpv,grijs,benzine,Handgeschakeld,5,4,1598,1275,13,178,5,83,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,3 (2K-5K),volkswagen,2003,87106,54,hatchback,zwart,benzine,Handgeschakeld,3,3,1198,970,17,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6019,2 (1K-2K),opel,2000,174373,101,stationwagon,zwart,benzine,Handgeschakeld,4,4,1598,1285,13.5,176,7,104,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6020,4 (5K-10K),volvo,2008,158578,140,sedan,blauw,benzine,Automaat,2,5,2435,1709,0,200,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6021,4 (5K-10K),peugeot,2014,67843,69,hatchback,grijs,benzine,Handgeschakeld,5,3,998,815,14.3,157,4,255,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,3 (2K-5K),renault,2009,139177,101,hatchback,grijs,benzine,Handgeschakeld,5,4,1149,1075,11,184,5,41,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,5 (10K-15K),volkswagen,2014,110265,111,hatchback,grijs,diesel,Handgeschakeld,5,4,1598,1180,11,195,5,252,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6024,6 (> 15K),mercedes-benz,2007,173794,517,coupe,zwart,benzine,Automaat,2,1,5514,2085,46,250,4,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6025,3 (2K-5K),chevrolet,2007,70135,67,hatchback,zwart,benzine,Handgeschakeld,4,4,995,770,12,156,5,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,4 (5K-10K),volkswagen,2010,126962,76,hatchback,wit,benzine,Handgeschakeld,3,3,1198,967,14.1,180,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6027,1 (< 1K),volkswagen,1996,273642,60,hatchback,grijs,benzine,Handgeschakeld,3,4,1391,885,15,160,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6028,2 (1K-2K),audi,2000,259364,125,stationwagon,grijs,benzine,0,4,4,1781,1285,0,0,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
6029,3 (2K-5K),fiat,2010,137165,68,hatchback,blauw,benzine,Handgeschakeld,5,4,1242,835,13.2,162,4,14,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,3 (2K-5K),suzuki,2011,81621,68,hatchback,zwart,benzine,Handgeschakeld,5,3,996,830,14,155,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6031,1 (< 1K),volkswagen,1997,157841,75,hatchback,blauw,benzine,Handgeschakeld,3,4,1598,921,12.5,172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6032,1 (< 1K),smart,2001,132254,54,hatchback,zwart,benzine,Handgeschakeld,3,3,599,695,17.2,135,2,22,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,3 (2K-5K),volkswagen,1998,238098,75,cabriolet,zwart,benzine,Handgeschakeld,2,4,1781,1130,16,163,4,89,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,4 (5K-10K),renault,2013,69291,75,hatchback,wit,benzine,Handgeschakeld,3,4,1149,839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6037,1 (< 1K),citroën,2002,234774,97,mpv,blauw,benzine,Handgeschakeld,5,4,1587,1215,15,171,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6038,4 (5K-10K),audi,2007,263466,179,stationwagon,zwart,diesel,Automaat,5,6,2698,1790,9,223,5,130,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,6 (> 15K),seat,2011,143383,140,mpv,beige,diesel,Automaat,5,4,1968,1703,0,0,5,53,Euro5,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6040,1 (< 1K),suzuki,1998,95364,53,hatchback,blauw,benzine,Handgeschakeld,3,3,993,720,15.9,145,5,34,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,2 (1K-2K),mazda,2005,275760,109,hatchback,blauw,diesel,Handgeschakeld,5,4,1560,1250,11.5,182,0,42,Euro3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6042,2 (1K-2K),volkswagen,1999,190926,75,cabriolet,grijs,benzine,Handgeschakeld,2,4,1781,1130,15.5,163,4,89,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,2 (1K-2K),peugeot,2003,339000,90,stationwagon,zwart,diesel,Handgeschakeld,5,4,1997,1365,13.7,174,7,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6044,3 (2K-5K),peugeot,2003,140156,109,cabriolet,grijs,benzine,Handgeschakeld,2,4,1587,1115,10.6,193,4,70,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,1 (< 1K),renault,2005,357922,120,hatchback,zwart,diesel,Handgeschakeld,4,4,1870,1245,10.5,196,5,45,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,2 (1K-2K),volkswagen,2002,182827,75,hatchback,grijs,benzine,Handgeschakeld,5,4,1390,1070,12.9,172,5,58,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,6 (> 15K),audi,2015,27974,310,cabriolet,grijs,benzine,Handgeschakeld,2,4,1984,1425,5.2,250,2,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6048,3 (2K-5K),saab,2006,238778,150,stationwagon,blauw,diesel,Handgeschakeld,5,4,1910,1510,9.5,210,5,63,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6050,3 (2K-5K),renault,2007,94166,59,hatchback,grijs,benzine,Handgeschakeld,3,4,1149,890,99.9,0,5,47,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6051,4 (5K-10K),seat,2010,147246,125,hatchback,zwart,benzine,Handgeschakeld,5,4,1390,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
6052,3 (2K-5K),opel,2005,160064,0,0,rood,benzine,Handgeschakeld,2,4,1396,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
6053,6 (> 15K),volvo,2014,97160,116,0,zwart,diesel,Automaat,5,4,1560,1333,12,185,5,12,Euro5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6055,2 (1K-2K),suzuki,2000,68426,68,hatchback,grijs,benzine,Handgeschakeld,3,4,1298,755,13,165,5,43,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,4 (5K-10K),volkswagen,2009,132470,122,hatchback,blauw,benzine,Automaat,5,4,1390,1216,9.5,200,5,42,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6058,4 (5K-10K),saab,2008,189215,150,stationwagon,grijs,diesel,Handgeschakeld,5,4,1910,1510,10,200,5,63,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,4 (5K-10K),peugeot,2011,139739,157,stationwagon,blauw,benzine,Automaat,5,4,1598,1484,9.7,210,5,84,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,2 (1K-2K),renault,2007,116099,59,hatchback,beige,benzine,Handgeschakeld,3,4,1149,890,15,160,5,47,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,2 (1K-2K),jaguar,2003,202539,156,sedan,grijs,benzine,Handgeschakeld,4,6,2099,1365,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6062,4 (5K-10K),volkswagen,2007,194663,150,sedan,blauw,benzine,Handgeschakeld,4,4,1984,1364,9.4,213,5,97,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,4 (5K-10K),volkswagen,2011,79297,75,hatchback,wit,benzine,Handgeschakeld,3,4,1198,835,12,169,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6064,5 (10K-15K),opel,2010,49206,116,sedan,zwart,benzine,Handgeschakeld,5,0,1598,1403,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
6065,6 (> 15K),mercedes-benz,2013,137109,136,stationwagon,grijs,diesel,Handgeschakeld,5,4,2143,1745,11,205,5,39,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6067,6 (> 15K),nissan,2014,106720,116,0,zwart,diesel,Handgeschakeld,0,4,1996,1882,0,160,9,79,Euro5,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6068,4 (5K-10K),renault,2011,79493,75,hatchback,rood,benzine,Handgeschakeld,5,4,1149,960,13.4,167,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6069,3 (2K-5K),fiat,1996,133268,131,cabriolet,geel,benzine,Handgeschakeld,2,4,1747,1048,8.9,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6070,3 (2K-5K),suzuki,2010,147728,68,hatchback,zwart,benzine,Handgeschakeld,4,3,996,830,14,155,4,7,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,2 (1K-2K),opel,2001,296036,101,hatchback,groen,benzine,Handgeschakeld,3,4,1598,1063,11.5,188,5,72,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6072,1 (< 1K),peugeot,1999,265032,50,hatchback,blauw,benzine,Handgeschakeld,3,4,954,770,19.2,150,5,53,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,2 (1K-2K),seat,2002,177171,60,hatchback,grijs,benzine,Handgeschakeld,3,4,1390,874,14.2,160,4,53,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,3 (2K-5K),volkswagen,2007,210128,141,sedan,blauw,diesel,Handgeschakeld,4,4,1968,1429,98,209,5,61,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6076,6 (> 15K),bmw,2012,136048,184,sedan,bruin,benzine,Automaat,4,4,1997,1395,7.3,235,5,42,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6077,1 (< 1K),renault,1999,230747,107,mpv,grijs,benzine,Handgeschakeld,4,4,1598,1225,0,182,5,77,Euro2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6078,4 (5K-10K),peugeot,2008,130132,120,hatchback,grijs,benzine,Handgeschakeld,5,4,1598,1262,11,195,5,63,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6079,4 (5K-10K),leer,2003,23456,54,hatchback,grijs,benzine,Handgeschakeld,3,4,1108,710,14.5,150,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6080,4 (5K-10K),volkswagen,2006,407943,140,mpv,grijs,diesel,Handgeschakeld,5,4,1968,1533,10,200,5,66,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6083,4 (5K-10K),opel,2008,69090,86,hatchback,zwart,benzine,Handgeschakeld,4,4,1242,965,99.9,175,5,35,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6084,6 (> 15K),saab,2008,149932,150,cabriolet,zwart,benzine,Automaat,2,4,1998,1580,0,0,4,137,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6085,3 (2K-5K),volvo,2003,449269,163,stationwagon,zwart,diesel,Automaat,5,5,2401,1575,10.2,210,5,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6086,2 (1K-2K),citroen,2007,122325,54,hatchback,geel,diesel,Handgeschakeld,2,4,1398,890,15.6,154,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6087,4 (5K-10K),volkswagen,2009,199272,122,mpv,zilver,benzine,Handgeschakeld,5,4,1390,1316,10.1,194,5,61,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,4 (5K-10K),volkswagen,2011,81427,69,hatchback,blauw,benzine,Handgeschakeld,5,3,1198,0,14.1,165,5,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6090,4 (5K-10K),seat,2009,131000,161,mpv,zwart,benzine,Handgeschakeld,5,4,1800,1410,8.4,210,5,84,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6091,5 (10K-15K),volkswagen,2010,112396,122,mpv,grijs,benzine,Handgeschakeld,5,4,1390,0,0,195,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6092,2 (1K-2K),peugeot,2004,196024,109,stationwagon,grijs,benzine,Handgeschakeld,5,4,1587,1299,11.9,182,7,82,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6094,5 (10K-15K),kia,2013,55838,90,mpv,grijs,benzine,Handgeschakeld,5,4,1396,1153,0,0,5,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6097,1 (< 1K),ford,1999,79802,50,hatchback,zwart,benzine,Handgeschakeld,3,4,1297,846,17.7,147,4,49,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6098,3 (2K-5K),ford,2007,261760,90,stationwagon,blauw,diesel,Handgeschakeld,5,4,1560,1286,13,177,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6101,6 (> 15K),audi,2009,143112,190,sedan,zwart,benzine,Handgeschakeld,4,6,2773,0,0,238,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6104,1 (< 1K),fiat,2004,198428,97,hatchback,blauw,benzine,Handgeschakeld,3,4,1368,935,10,178,5,49,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105,3 (2K-5K),toyota,2002,216113,131,stationwagon,grijs,benzine,Handgeschakeld,5,4,1794,1210,10,200,5,86,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6108,2 (1K-2K),peugeot,2003,251603,75,hatchback,grijs,benzine,Handgeschakeld,2,4,1360,925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6109,4 (5K-10K),toyota,2010,194474,99,hatchback,zwart,0,Semi-automaat,4,4,1798,0,0,180,5,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
6110,1 (< 1K),renault,1997,171515,59,hatchback,zwart,benzine,Handgeschakeld,3,4,1149,790,13.4,151,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6111,4 (5K-10K),mercedes-benz,2011,79013,97,mpv,grijs,benzine,Handgeschakeld,5,4,1498,1145,13,190,5,43,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112,3 (2K-5K),chevrolet,2009,215400,101,hatchback,rood,lpg g3,Handgeschakeld,5,4,1399,1079,11.9,175,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6114,4 (5K-10K),audi,2009,108349,120,sedan,blauw,benzine,Handgeschakeld,4,4,1798,0,10.5,208,5,68,Euro5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6115,4 (5K-10K),peugeot,2009,162037,119,stationwagon,zwart,benzine,Handgeschakeld,5,4,1598,1202,0,0,0,54,Euro4,0,0,0,0,0,0,0,0,0,1,1,1,0,0
6116,5 (10K-15K),renault,2015,87895,90,hatchback,grijs,benzine,Handgeschakeld,5,3,898,984,12,185,5,262,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6118,1 (< 1K),ford,2002,153116,60,hatchback,blauw,benzine,Handgeschakeld,2,4,1299,906,99.9,0,5,70,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6119,3 (2K-5K),peugeot,2006,120792,68,hatchback,rood,benzine,Handgeschakeld,2,3,998,765,13.7,157,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6121,2 (1K-2K),daihatsu,2003,114246,58,hatchback,rood,benzine,Handgeschakeld,3,3,989,695,13,155,4,13,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6122,6 (> 15K),ford,2014,76039,179,stationwagon,zwart,diesel,0,5,4,1997,1515,9,218,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6123,1 (< 1K),hyundai,2001,1097412,58,hatchback,zwart,benzine,Handgeschakeld,4,4,999,822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
6124,6 (> 15K),toyota,2014,9483,101,stationwagon,bruin,0,Automaat,5,4,1798,1310,11.2,175,5,254,Euro5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6125,3 (2K-5K),fiat,2010,140417,86,hatchback,grijs,diesel,Handgeschakeld,5,4,1248,1120,13,172,5,262,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6126,3 (2K-5K),opel,2000,149000,125,mpv,grijs,benzine,Handgeschakeld,5,4,1796,1345,11.5,188,7,111,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6127,2 (1K-2K),suzuki,2003,156682,106,hatchback,grijs,benzine,Handgeschakeld,5,4,1586,1125,0,0,0,73,Euro3,0,0,0,0,0,0,0,0,0,1,1,1,0,0
6128,5 (10K-15K),mitsubishi,2001,116000,0,coupe,groen,benzine,Automaat,3,6,3000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
6130,4 (5K-10K),renault,2007,160249,139,hatchback,beige,diesel,Automaat,4,4,2188,1665,0,0,5,130,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6131,2 (1K-2K),volkswagen,1999,244520,50,hatchback,blauw,benzine,Handgeschakeld,3,4,997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
6132,4 (5K-10K),opel,2011,93898,101,stationwagon,grijs,benzine,Handgeschakeld,4,4,1398,1260,13.9,177,5,48,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6133,4 (5K-10K),hyundai,2012,136736,116,stationwagon,zwart,diesel,Handgeschakeld,5,4,1685,1460,13,190,5,17,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6135,4 (5K-10K),bmw,2006,219421,150,terreinwagen,zwart,diesel,Handgeschakeld,5,4,1995,1720,10.2,198,5,95,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6136,4 (5K-10K),škoda,2006,202301,102,hatchback,groen,benzine,Handgeschakeld,5,4,1595,1230,12,190,5,77,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6137,6 (> 15K),toyota,2014,94100,150,stationwagon,grijs,diesel,Automaat,5,4,2231,1535,10,205,5,74,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6138,5 (10K-15K),hyundai,2013,121676,135,terreinwagen,blauw,benzine,Handgeschakeld,5,4,1591,1280,11.1,178,5,53,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6139,3 (2K-5K),volkswagen,2003,238483,116,0,zwart,benzine,Handgeschakeld,0,4,1598,1398,11.9,186,5,82,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6140,5 (10K-15K),kia,2013,106333,99,stationwagon,zwart,benzine,Handgeschakeld,5,4,1396,1208,0,0,5,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6142,3 (2K-5K),opel,2007,181015,60,hatchback,zwart,benzine,Handgeschakeld,2,3,998,1000,18.2,150,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6143,4 (5K-10K),seat,2010,76719,86,hatchback,zwart,benzine,Handgeschakeld,3,4,1390,975,12,177,5,46,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6145,2 (1K-2K),audi,2002,269289,170,stationwagon,blauw,benzine,Automaat,5,6,2393,1505,9.2,219,5,130,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6146,6 (> 15K),porsche,2014,52983,349,coupe,rood,benzine,Automaat,2,6,3436,1395,5,287,4,115,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6147,1 (< 1K),volkswagen,1997,419793,110,hatchback,zwart,diesel,Handgeschakeld,3,4,1896,1097,0,193,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6149,2 (1K-2K),volkswagen,2001,359754,101,hatchback,blauw,diesel,Handgeschakeld,5,4,1896,1223,11.3,188,5,42,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6150,2 (1K-2K),seat,2002,193588,75,hatchback,blauw,benzine,Handgeschakeld,3,4,1390,1009,13.2,173,5,60,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6153,1 (< 1K),daewoo,2000,110131,52,hatchback,geel,benzine,0,4,3,796,751,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
6155,4 (5K-10K),peugeot,2012,179901,95,hatchback,blauw,benzine,Handgeschakeld,3,4,1397,1030,10.5,188,5,33,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6158,4 (5K-10K),skoda,2014,72853,60,hatchback,zwart,benzine,Handgeschakeld,5,3,999,840,14.4,160,4,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6160,5 (10K-15K),volkswagen,2011,159413,140,stationwagon,blauw,diesel,Automaat,4,4,1968,1565,10.2,188,5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6161,3 (2K-5K),ford,2005,199025,68,mpv,grijs,diesel,Handgeschakeld,5,4,1399,1057,16,158,5,21,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6163,3 (2K-5K),volvo,2003,274273,136,stationwagon,blauw,benzine,Handgeschakeld,4,4,1948,1275,9.7,205,5,98,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6164,3 (2K-5K),mitsubishi,2008,236355,135,stationwagon,grijs,lpg,Handgeschakeld,5,4,1997,1354,10,199,5,111,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6167,5 (10K-15K),saab,2007,116000,209,stationwagon,zilver,benzine,Handgeschakeld,5,4,1998,1460,7.9,230,5,103,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,3 (2K-5K),volkswagen,2005,306746,204,mpv,grijs,benzine,Handgeschakeld,4,6,2792,1594,9.9,217,7,160,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6169,2 (1K-2K),volkswagen,1998,241646,101,hatchback,grijs,benzine,Automaat,2,4,1595,1080,99.9,0,5,106,Euro2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6171,2 (1K-2K),audi,2000,406625,165,stationwagon,grijs,lpg g3,Handgeschakeld,5,6,2393,1527,9.4,220,5,143,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6172,3 (2K-5K),smart,2002,115550,54,hatchback,grijs,benzine,Automaat,3,3,599,695,17.2,135,2,26,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6173,3 (2K-5K),suzuki,1999,36200,99,sedan,groen,benzine,Handgeschakeld,4,4,1590,935,0,0,5,79,Euro2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6174,2 (1K-2K),toyota,2005,271416,116,stationwagon,groen,diesel,Handgeschakeld,5,4,1995,1430,11.4,195,5,62,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6175,4 (5K-10K),hyundai,2013,121338,128,stationwagon,zwart,diesel,Handgeschakeld,4,4,1582,1301,99.9,193,5,14,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6176,5 (10K-15K),volvo,2013,77191,116,hatchback,blauw,diesel,Handgeschakeld,5,4,1560,1266,12,190,5,255,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6177,4 (5K-10K),mini,2008,118610,174,hatchback,blauw,benzine,Handgeschakeld,3,4,1598,1105,7.1,225,4,53,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,2 (1K-2K),volkswagen,2003,234566,116,hatchback,zilver,benzine,Handgeschakeld,3,4,1984,1124,10.5,195,5,96,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6180,2 (1K-2K),renault,2004,223000,98,mpv,blauw,benzine,Handgeschakeld,5,4,1390,1295,14.3,174,5,79,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,4 (5K-10K),volkswagen,2008,91903,141,mpv,grijs,benzine,Handgeschakeld,5,4,1390,1357,9,195,5,78,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6183,6 (> 15K),bmw,2009,132576,237,0,grijs,diesel,Automaat,0,6,2993,2050,8,216,5,118,Euro4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6184,3 (2K-5K),ssangyong,2008,125890,142,stationwagon,blauw,diesel,Automaat,4,4,1998,1931,99.9,166,5,121,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6185,4 (5K-10K),fiat,2014,69570,60,mpv,grijs,benzine,Handgeschakeld,4,2,964,930,0,0,5,255,Euro6,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6186,3 (2K-5K),renault,2009,368050,131,mpv,grijs,diesel,Handgeschakeld,5,4,1870,1475,9.6,192,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6187,2 (1K-2K),suzuki,1999,112670,68,hatchback,blauw,benzine,Handgeschakeld,5,4,1298,785,12.5,0,5,43,Euro2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6189,5 (10K-15K),volkswagen,2013,67420,105,hatchback,grijs,benzine,Handgeschakeld,5,4,1197,1135,10.2,192,5,18,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6190,6 (> 15K),volkswagen,2015,13186,204,hatchback,wit,benzine,Automaat,5,4,1395,0,0,222,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6191,3 (2K-5K),hyundai,2010,158226,66,hatchback,grijs,benzine,Handgeschakeld,5,4,1086,900,0,0,0,23,Euro4,0,0,0,0,0,0,0,0,0,1,1,1,0,0
6192,2 (1K-2K),opel,1999,223086,136,hatchback,blauw,benzine,Handgeschakeld,3,4,1998,1134,9,208,5,108,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6193,4 (5K-10K),volkswagen,2008,235800,140,stationwagon,blauw,diesel,Handgeschakeld,5,4,1968,1472,10.1,206,5,60,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6195,2 (1K-2K),fiat,2006,271135,91,hatchback,blauw,diesel,Handgeschakeld,5,4,1248,1120,12,175,5,26,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6197,5 (10K-15K),volvo,2013,130811,114,hatchback,blauw,diesel,Handgeschakeld,4,4,1560,1266,11.9,190,5,255,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6198,4 (5K-10K),bmw,2002,133500,170,sedan,grijs,benzine,Automaat,4,6,2171,1525,0,0,5,140,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6199,6 (> 15K),toyota,2015,31977,133,stationwagon,grijs,benzine,Handgeschakeld,5,4,1598,1365,11,195,5,47,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,4 (5K-10K),kia,2011,91131,90,mpv,bruin,benzine,Handgeschakeld,5,4,1396,0,0,167,5,40,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
